application_id,customer_id,application_date,uf,channel,age,gender,education,employment_type,months_employed,monthly_income,bank_relationship_months,marital_status,dependents,housing_status,credit_history_months,previous_loans,previous_defaults,bureau_inquiries_90d,open_credit_lines,credit_utilization,delinquency_12m,avg_payment_delay_days,monthly_existing_debt,requested_amount,loan_purpose,term_months,estimated_installment,debt_to_income,digital_behavior_score,device_age_months,email_age_months,phone_verified,document_consistency,ip_risk_score,credit_score_internal,risk_band,approved,approved_amount,interest_rate_monthly,default_90d,fraud_confirmed
APP0001273,CUST001273,2025-04-20,PE,app_ios,29,M,fundamental,CLT,102,800.0,25,solteiro,2,proprio_quitado,93,0,0,5,5,0.483,0,6.1,465.94,1744.23,renegociacao,12,180.5,0.808,68.0,9,15,1,1,11.8,543,D,0,0.0,0.0828,0,0
APP0005468,CUST005468,2025-04-20,DF,parceiro,25,F,medio,CLT,103,3531.93,31,solteiro,3,alugado,75,1,0,0,4,0.131,0,3.5,471.91,3887.6,veiculo,12,402.3,0.248,51.9,35,47,1,0,10.8,731,B,0,0.0,0.0255,0,0
APP0002796,CUST002796,2025-04-20,RS,parceiro,24,F,superior_incompleto,MEI,55,1148.95,71,solteiro,0,proprio_quitado,18,1,1,1,0,0.392,1,5.4,514.18,13225.94,consumo,12,1368.67,1.639,65.0,40,42,0,1,8.3,372,E,0,0.0,0.1014,0,0
APP0006493,CUST006493,2025-04-20,MG,web,61,F,medio,servidor_publico,118,3907.71,14,divorciado,0,familia,205,6,0,2,5,0.313,0,3.0,1184.33,4237.99,consumo,36,208.87,0.357,81.9,29,63,1,1,29.8,832,A,1,4237.99,0.0249,0,0
APP0005979,CUST005979,2025-04-20,PR,app_android,57,M,superior,CLT,16,5669.42,58,divorciado,2,proprio_financiado,262,2,1,0,2,0.238,0,30.2,1166.57,1553.82,reforma,12,160.8,0.234,52.3,6,116,0,1,4.0,678,C,1,1553.82,0.0463,0,0
APP0003118,CUST003118,2025-04-21,SP,whatsapp,34,M,medio,autonomo,67,3057.2,42,casado,0,proprio_financiado,152,2,0,1,4,0.746,0,4.4,2579.16,4757.86,veiculo,24,296.29,0.941,78.0,12,46,1,1,5.3,503,D,0,0.0,0.0831,0,0
APP0006400,CUST006400,2025-04-21,DF,app_ios,41,M,fundamental,CLT,32,1377.72,23,solteiro,2,proprio_quitado,188,2,1,2,5,0.946,0,0.3,458.83,8437.7,consumo,24,525.44,0.714,67.3,6,12,1,1,14.4,486,E,0,0.0,0.1138,0,0
APP0007681,CUST007681,2025-04-21,ES,web,40,F,medio,autonomo,16,2358.09,24,casado,0,alugado,77,1,1,2,5,0.402,2,27.6,1475.54,7223.1,saude,12,747.47,0.943,100.0,5,65,1,1,0.1,488,E,0,0.0,0.1102,0,0
APP0003421,CUST003421,2025-04-21,BA,web,37,F,superior,CLT,40,3258.4,61,uniao_estavel,1,alugado,131,4,0,0,1,0.244,0,3.4,602.18,8483.42,reforma,24,528.29,0.347,98.0,4,31,1,0,20.1,712,B,0,0.0,0.0252,0,0
APP0001678,CUST001678,2025-04-21,MG,app_ios,19,M,fundamental,CLT,41,1729.49,14,casado,3,alugado,4,0,0,1,6,0.284,0,1.9,1316.42,1725.05,consumo,24,107.42,0.823,57.7,2,18,1,1,1.1,494,E,0,0.0,0.106,0,0
APP0004383,CUST004383,2025-04-21,PR,app_android,20,M,medio,servidor_publico,30,2161.59,24,solteiro,4,alugado,15,0,0,0,2,0.411,0,1.4,245.98,2976.25,consumo,12,307.99,0.256,39.2,6,9,0,1,0.3,684,C,1,2976.25,0.0532,0,0
APP0002480,CUST002480,2025-04-21,PE,app_ios,46,F,medio,autonomo,10,1387.99,28,divorciado,4,alugado,200,7,1,2,4,0.664,0,0.9,386.53,3139.98,capital_giro,36,154.75,0.39,71.2,6,50,1,1,19.7,567,D,0,0.0,0.0605,0,0
APP0002367,CUST002367,2025-04-21,SP,web,40,M,superior,MEI,99,4619.03,19,casado,1,proprio_quitado,86,1,0,2,1,0.108,0,2.7,3561.36,6141.46,veiculo,24,382.45,0.854,62.2,22,12,1,1,14.0,633,C,0,0.0,0.0558,0,0
APP0002348,CUST002348,2025-04-21,RJ,app_android,25,M,superior,autonomo,17,6011.22,26,casado,2,alugado,75,0,0,6,5,0.568,0,0.8,734.03,12602.93,consumo,12,1304.2,0.339,60.4,10,111,0,1,16.2,676,C,1,12602.93,0.0426,0,0
APP0000778,CUST000778,2025-04-21,BA,app_ios,34,F,superior_incompleto,CLT,84,3578.61,18,casado,5,proprio_quitado,34,0,0,2,2,0.298,1,3.8,1213.56,13534.94,capital_giro,36,667.06,0.526,47.2,18,25,1,1,3.0,672,C,1,13534.94,0.0401,0,0
APP0000483,CUST000483,2025-04-22,MG,app_ios,43,M,superior,CLT,48,1946.4,17,divorciado,0,proprio_quitado,245,3,0,3,3,0.619,0,7.7,1263.05,6098.1,capital_giro,24,379.75,0.844,41.6,15,19,1,1,3.7,530,D,0,0.0,0.0743,0,0
APP0000558,CUST000558,2025-04-22,SP,app_android,45,NA,medio,autonomo,123,2900.16,39,uniao_estavel,3,familia,154,1,0,1,4,0.467,0,4.1,1321.52,2745.78,consumo,18,208.18,0.527,61.3,2,64,1,1,6.0,700,B,0,0.0,0.0393,0,0
APP0005564,CUST005564,2025-04-22,RJ,web,25,M,medio,desempregado,0,1786.12,37,casado,2,familia,62,1,0,1,2,0.578,1,1.5,336.62,4099.35,emergencia,12,424.22,0.426,59.9,5,28,0,0,2.9,559,D,0,0.0,0.0597,0,0
APP0006181,CUST006181,2025-04-22,RS,web,27,M,pos_graduacao,autonomo,52,9617.11,12,uniao_estavel,1,familia,71,2,1,0,3,0.446,0,31.5,1621.54,2169.97,renegociacao,18,164.52,0.186,55.5,57,110,0,1,4.4,699,C,1,2169.97,0.0664,0,0
APP0005740,CUST005740,2025-04-22,MG,app_ios,35,F,superior_incompleto,autonomo,38,1036.84,24,uniao_estavel,0,proprio_quitado,126,2,1,3,3,0.619,1,8.4,565.24,5187.65,saude,24,323.05,0.857,52.2,15,49,1,1,12.7,430,E,0,0.0,0.0985,0,0
APP0001687,CUST001687,2025-04-22,ES,app_android,39,M,superior,autonomo,69,942.3,35,casado,1,alugado,168,3,2,1,7,0.46,1,12.7,706.75,4814.01,consumo,24,299.78,1.068,67.6,14,19,1,0,20.1,430,E,0,0.0,0.1139,0,0
APP0005337,CUST005337,2025-04-22,RJ,app_ios,34,F,medio,autonomo,62,2220.12,10,solteiro,1,familia,102,1,0,0,4,0.543,0,11.1,1082.91,2246.2,capital_giro,36,110.7,0.538,88.7,6,19,1,1,22.8,667,C,0,0.0,0.0513,0,0
APP0006005,CUST006005,2025-04-22,SP,whatsapp,43,M,medio,CLT,27,1553.78,18,solteiro,1,alugado,49,0,0,1,2,0.664,0,4.8,424.58,7758.82,reforma,36,382.39,0.519,51.9,4,72,1,1,16.9,588,D,0,0.0,0.069,0,0
APP0007119,CUST007119,2025-04-22,SC,app_ios,27,M,medio,MEI,67,1905.48,17,casado,1,proprio_quitado,82,0,0,3,0,0.455,0,6.3,654.95,3555.42,reforma,36,175.23,0.436,64.1,19,23,0,1,18.8,651,C,1,3555.42,0.0379,0,0
APP0004148,CUST004148,2025-04-22,MG,app_ios,34,F,superior_incompleto,autonomo,35,2248.75,37,uniao_estavel,1,alugado,58,1,0,0,1,0.664,0,12.1,228.15,1443.71,consumo,18,109.46,0.15,58.1,9,21,0,1,7.8,611,C,0,0.0,0.0355,0,0
APP0005984,CUST005984,2025-04-22,SP,app_android,42,F,medio,CLT,11,4602.51,24,solteiro,2,alugado,143,2,0,2,2,0.589,0,5.9,1918.04,8316.52,educacao,12,860.63,0.604,46.8,45,21,1,1,4.8,576,D,0,0.0,0.0663,0,0
APP0004133,CUST004133,2025-04-22,SC,app_ios,39,F,superior_incompleto,CLT,120,4981.29,19,casado,0,alugado,209,2,0,1,5,0.194,0,5.6,492.38,16524.6,reforma,12,1710.03,0.442,62.1,10,39,1,1,3.9,754,B,1,16524.6,0.037,0,0
APP0001945,CUST001945,2025-04-22,PE,parceiro,36,F,medio,CLT,30,3013.62,12,uniao_estavel,0,alugado,123,3,0,1,0,0.159,0,3.0,1312.56,17541.65,capital_giro,6,3292.01,1.528,69.6,17,66,1,1,3.5,655,C,0,0.0,0.0552,0,0
APP0004480,CUST004480,2025-04-23,PR,web,20,M,pos_graduacao,autonomo,63,3232.08,26,casado,1,familia,7,0,0,0,1,0.873,0,7.7,292.93,6128.99,consumo,24,381.67,0.209,58.7,17,12,1,1,3.7,592,D,0,0.0,0.059,0,0
APP0003277,CUST003277,2025-04-23,DF,app_android,25,M,medio,CLT,117,3046.89,61,uniao_estavel,0,familia,47,2,1,1,1,0.202,0,7.2,511.43,2131.68,renegociacao,6,400.05,0.299,79.2,0,53,1,1,10.7,622,C,0,0.0,0.0649,0,0
APP0002064,CUST002064,2025-04-23,MG,app_ios,40,F,medio,autonomo,48,6347.1,37,uniao_estavel,3,alugado,158,5,1,2,5,0.702,0,0.9,661.45,5115.86,consumo,18,387.87,0.165,47.4,13,47,0,1,1.3,614,C,1,5115.86,0.037,0,0
APP0004278,CUST004278,2025-04-23,RJ,app_android,33,M,medio,autonomo,66,3954.42,29,casado,4,proprio_quitado,140,1,0,1,1,0.335,0,2.0,2341.39,15118.67,veiculo,24,941.48,0.83,61.0,6,35,1,1,8.2,592,D,0,0.0,0.0745,0,0
APP0006276,CUST006276,2025-04-23,SC,app_android,36,F,medio,MEI,36,1009.03,48,casado,5,familia,127,1,0,1,3,0.481,0,4.1,374.32,518.08,consumo,24,32.26,0.403,78.3,27,44,1,1,11.2,649,C,0,0.0,0.0423,0,0
APP0006585,CUST006585,2025-04-23,SC,app_android,40,F,fundamental,autonomo,48,1202.16,33,solteiro,1,alugado,40,1,0,0,1,0.597,0,4.7,264.11,15024.27,consumo,18,1139.09,1.167,44.5,8,45,1,1,18.8,551,D,0,0.0,0.073,0,0
APP0003547,CUST003547,2025-04-23,SP,app_android,28,M,medio,autonomo,25,4183.71,11,divorciado,1,proprio_quitado,25,0,0,0,5,0.521,0,8.4,1112.88,2440.79,renegociacao,12,252.58,0.326,74.4,17,138,1,1,2.6,615,C,1,2440.79,0.0539,0,0
APP0003616,CUST003616,2025-04-23,SP,app_android,31,M,medio,CLT,18,1831.0,20,solteiro,2,alugado,140,4,0,0,2,0.408,0,2.8,595.1,6280.56,renegociacao,18,476.17,0.585,42.4,6,36,1,1,39.2,658,C,0,0.0,0.0523,0,0
APP0003658,CUST003658,2025-04-23,PR,parceiro,40,F,fundamental,autonomo,39,1814.8,25,casado,2,proprio_financiado,146,4,1,3,4,0.43,0,6.4,593.44,11222.24,capital_giro,24,698.84,0.712,72.0,23,15,1,1,4.0,521,D,0,0.0,0.0757,0,0
APP0001832,CUST001832,2025-04-24,RS,app_ios,54,M,superior,autonomo,21,2976.48,28,solteiro,3,proprio_quitado,387,2,0,1,4,0.658,0,5.5,1044.81,6884.94,renegociacao,24,428.74,0.495,44.6,14,35,1,1,12.3,666,C,0,0.0,0.0557,0,0
APP0007787,CUST007787,2025-04-24,RJ,app_ios,29,F,medio,CLT,37,3817.99,15,solteiro,2,alugado,26,1,0,2,3,0.215,0,0.6,2478.34,3092.1,capital_giro,12,319.98,0.733,76.5,22,30,1,1,5.5,633,C,0,0.0,0.0511,0,0
APP0007713,CUST007713,2025-04-24,SP,app_ios,33,M,superior,CLT,21,5872.2,32,solteiro,1,proprio_quitado,150,2,0,2,6,0.529,0,0.0,2284.66,2790.21,educacao,12,288.74,0.438,46.8,38,6,0,1,17.3,656,C,0,0.0,0.0514,0,0
APP0001511,CUST001511,2025-04-24,GO,app_ios,38,F,medio,CLT,16,3895.21,21,solteiro,0,proprio_quitado,160,1,0,1,4,0.568,0,1.9,1199.1,743.99,saude,24,46.33,0.32,51.7,7,19,1,1,6.4,680,C,0,0.0,0.044,0,0
APP0004901,CUST004901,2025-04-24,SP,app_android,29,F,superior,desempregado,0,1187.19,32,solteiro,0,proprio_financiado,88,2,0,3,2,0.606,0,1.5,631.5,3935.75,emergencia,48,170.44,0.675,100.0,31,77,1,1,26.8,492,E,0,0.0,0.0916,0,0
APP0004999,CUST004999,2025-04-24,GO,parceiro,38,M,medio,CLT,80,2565.34,45,solteiro,1,proprio_financiado,65,0,0,3,3,0.643,0,5.6,1029.79,15481.2,reforma,9,2034.94,1.195,49.1,1,72,1,1,11.9,487,E,0,0.0,0.1001,0,0
APP0005780,CUST005780,2025-04-25,SP,app_android,37,M,medio,MEI,14,1788.63,22,solteiro,0,familia,149,0,0,7,4,0.888,0,0.2,853.39,1600.19,consumo,12,165.59,0.57,83.0,10,141,1,1,3.7,522,D,0,0.0,0.0714,0,0
APP0006874,CUST006874,2025-04-25,RJ,app_android,47,F,superior_incompleto,CLT,101,9345.57,42,casado,3,proprio_financiado,258,1,0,1,1,0.343,1,2.5,3342.58,2627.45,consumo,36,129.49,0.372,39.3,5,29,1,1,8.2,766,B,0,0.0,0.0315,0,0
APP0000610,CUST000610,2025-04-25,SC,app_ios,49,M,pos_graduacao,MEI,27,3326.81,33,uniao_estavel,5,alugado,309,8,0,0,5,0.656,0,11.1,2025.65,4586.56,capital_giro,12,474.64,0.752,58.1,1,26,1,1,0.9,599,D,0,0.0,0.068,0,0
APP0000903,CUST000903,2025-04-25,SP,app_ios,19,M,medio,MEI,27,3666.37,13,casado,1,proprio_quitado,7,0,0,1,4,0.075,0,10.7,560.37,26136.96,capital_giro,12,2704.76,0.891,42.5,7,87,1,1,26.7,601,C,0,0.0,0.0526,0,0
APP0001241,CUST001241,2025-04-25,DF,app_android,44,M,medio,CLT,65,3053.89,47,solteiro,4,proprio_quitado,177,1,0,1,3,0.2,0,8.9,989.27,3033.03,consumo,48,131.35,0.367,13.9,12,21,1,1,18.0,800,A,0,0.0,0.0228,0,0
APP0005533,CUST005533,2025-04-25,SC,app_android,22,NA,pos_graduacao,CLT,60,5747.28,23,casado,2,alugado,34,1,0,2,1,0.113,0,8.5,1837.04,2385.43,consumo,24,148.55,0.345,97.4,20,82,1,1,24.2,693,C,0,0.0,0.0482,0,0
APP0006012,CUST006012,2025-04-25,GO,app_ios,23,NA,medio,MEI,15,2366.89,49,casado,2,proprio_financiado,39,1,0,1,3,1.0,0,11.0,888.14,5683.1,consumo,12,588.11,0.624,71.6,6,56,1,1,4.5,542,D,1,5683.1,0.077,0,0
APP0002489,CUST002489,2025-04-25,RS,app_android,18,M,superior,autonomo,56,6396.5,31,casado,2,alugado,0,0,0,0,2,0.303,1,0.5,1278.23,3338.99,consumo,18,253.15,0.239,59.7,1,27,1,0,9.9,630,C,0,0.0,0.0525,0,0
APP0001960,CUST001960,2025-04-25,PE,web,53,M,medio,autonomo,27,3073.0,29,casado,0,familia,71,3,0,0,1,0.387,0,6.4,756.94,19158.89,renegociacao,12,1982.64,0.892,89.2,20,6,1,1,6.6,590,D,0,0.0,0.0965,0,0
APP0007049,CUST007049,2025-04-26,SP,parceiro,26,M,medio,autonomo,66,1476.29,36,solteiro,0,familia,18,0,0,2,3,0.778,1,9.7,450.1,2242.05,consumo,24,139.62,0.399,68.6,14,14,1,1,9.8,560,D,0,0.0,0.0654,0,0
APP0000318,CUST000318,2025-04-26,SP,app_android,34,NA,superior,CLT,136,2377.23,40,uniao_estavel,2,proprio_quitado,73,0,0,0,4,0.25,2,0.8,708.44,1840.47,renegociacao,12,190.46,0.378,59.1,6,27,1,1,3.2,646,C,1,1840.47,0.0579,0,0
APP0005877,CUST005877,2025-04-26,DF,app_android,21,M,superior_incompleto,aposentado,38,1842.32,25,solteiro,0,alugado,11,0,0,0,1,0.784,1,1.8,1018.28,1085.61,renegociacao,12,112.34,0.614,85.5,5,46,0,1,15.8,457,E,0,0.0,0.1081,0,0
APP0007038,CUST007038,2025-04-26,MG,web,31,M,superior,CLT,59,6770.15,99,solteiro,0,familia,121,2,0,0,3,0.893,0,2.2,670.24,15234.75,capital_giro,24,948.71,0.239,96.6,4,31,0,1,38.0,622,C,0,0.0,0.0548,0,0
APP0004513,CUST004513,2025-04-26,SP,app_ios,31,M,pos_graduacao,desempregado,0,875.01,28,casado,4,proprio_financiado,76,0,0,3,5,0.714,0,0.1,616.5,7633.73,consumo,12,789.97,1.607,51.1,12,102,1,1,11.7,378,E,0,0.0,0.1195,0,0
APP0001248,CUST001248,2025-04-26,SP,app_android,53,NA,medio,CLT,28,2360.98,9,solteiro,1,outro,242,1,0,2,9,0.419,0,2.9,1043.29,5573.81,renegociacao,36,274.7,0.558,36.9,23,114,1,1,2.6,658,C,0,0.0,0.0542,0,0
APP0004012,CUST004012,2025-04-26,RJ,app_android,44,M,fundamental,CLT,35,1776.32,36,uniao_estavel,1,familia,236,3,1,3,6,0.62,1,5.1,718.71,1152.73,educacao,6,216.33,0.526,44.8,1,53,1,1,40.8,526,D,0,0.0,0.0581,0,0
APP0005936,CUST005936,2025-04-26,BA,app_android,28,F,superior_incompleto,desempregado,0,1033.79,28,casado,2,proprio_financiado,24,1,0,4,2,0.485,0,7.0,509.58,3542.84,reforma,6,664.88,1.136,52.1,26,25,1,1,2.0,387,E,0,0.0,0.1137,0,0
APP0002368,CUST002368,2025-04-26,PR,app_android,44,F,fundamental,servidor_publico,45,2232.82,32,casado,0,alugado,151,0,0,0,7,0.313,0,9.3,1944.1,4142.6,veiculo,12,428.69,1.063,46.0,29,60,1,1,15.0,626,C,0,0.0,0.0578,0,0
APP0004724,CUST004724,2025-04-26,MG,app_android,52,M,medio,autonomo,27,1228.06,26,casado,0,familia,177,3,0,4,6,0.402,0,6.6,1030.39,19427.17,renegociacao,24,1209.78,1.824,61.3,4,64,1,1,18.9,536,D,0,0.0,0.082,0,0
APP0004257,CUST004257,2025-04-26,MS,app_ios,35,NA,superior,CLT,31,4131.71,26,casado,2,proprio_quitado,133,3,0,2,2,0.444,0,3.6,745.62,2852.11,saude,24,177.61,0.223,74.1,9,67,1,1,7.9,688,C,0,0.0,0.0574,0,0
APP0006312,CUST006312,2025-04-26,PR,app_ios,52,M,superior,desempregado,0,1157.94,13,uniao_estavel,2,proprio_quitado,235,5,0,5,4,0.638,0,5.2,847.25,1058.79,veiculo,9,139.17,0.852,27.6,73,34,1,1,41.0,367,E,0,0.0,0.1162,0,0
APP0007397,CUST007397,2025-04-26,SP,app_android,26,M,medio,servidor_publico,47,3189.04,10,solteiro,0,proprio_financiado,42,0,0,2,0,0.303,0,2.5,227.82,1083.89,emergencia,24,67.5,0.093,43.4,3,65,1,1,19.3,691,C,0,0.0,0.0452,0,0
APP0007770,CUST007770,2025-04-26,BA,app_android,34,M,medio,autonomo,15,2813.59,3,casado,1,alugado,160,1,0,1,2,0.586,0,2.4,920.4,2362.91,consumo,12,244.52,0.414,85.0,8,35,1,1,8.5,651,C,0,0.0,0.0372,0,0
APP0004084,CUST004084,2025-04-27,BA,app_android,35,F,medio,CLT,83,2806.35,17,solteiro,5,proprio_quitado,43,0,0,1,4,0.318,0,10.0,2514.67,9915.94,capital_giro,36,488.7,1.07,62.3,9,9,1,1,20.5,543,D,0,0.0,0.0878,0,0
APP0004512,CUST004512,2025-04-27,MG,app_android,38,F,superior,autonomo,37,6330.61,121,solteiro,1,alugado,76,0,0,0,4,0.683,0,9.5,2811.0,2517.45,veiculo,12,260.52,0.485,50.9,6,29,1,0,13.8,675,C,1,2517.45,0.0496,0,0
APP0007955,CUST007955,2025-04-27,CE,app_android,44,F,medio,CLT,51,3568.41,9,uniao_estavel,1,alugado,193,2,0,0,3,0.28,0,4.0,706.76,1748.25,consumo,6,328.09,0.29,42.8,5,46,1,1,1.7,727,B,0,0.0,0.0366,0,0
APP0000719,CUST000719,2025-04-27,SP,app_ios,56,NA,medio,CLT,112,3488.05,13,casado,1,alugado,85,1,0,1,4,0.593,0,3.3,1182.79,2818.81,capital_giro,12,291.7,0.423,78.7,15,16,1,1,8.5,604,C,0,0.0,0.0476,0,0
APP0000779,CUST000779,2025-04-27,BA,web,39,F,medio,servidor_publico,80,10120.01,16,viuvo,0,proprio_quitado,209,3,0,1,5,0.383,0,1.7,1267.71,3074.79,reforma,24,191.48,0.144,60.2,10,54,1,1,18.8,864,A,0,0.0,0.0241,0,0
APP0000375,CUST000375,2025-04-27,SP,whatsapp,36,M,superior_incompleto,MEI,28,6082.9,38,solteiro,0,alugado,110,0,0,1,1,0.449,0,3.5,1535.56,9798.29,veiculo,18,742.88,0.375,59.9,15,64,1,1,14.1,743,B,1,9798.29,0.04,0,0
APP0001683,CUST001683,2025-04-27,RS,app_ios,38,M,superior_incompleto,CLT,36,5736.71,17,solteiro,0,proprio_quitado,131,4,0,0,2,0.675,0,8.0,1131.5,9014.15,capital_giro,12,932.82,0.36,62.6,25,53,1,1,7.7,715,B,0,0.0,0.0254,0,0
APP0005189,CUST005189,2025-04-27,ES,web,28,M,superior_incompleto,autonomo,86,1741.31,21,casado,0,familia,44,0,0,1,1,0.647,1,1.8,360.04,10726.27,renegociacao,6,2012.98,1.363,56.9,8,50,1,1,21.8,463,E,0,0.0,0.1247,0,0
APP0006957,CUST006957,2025-04-27,PR,web,41,M,medio,desempregado,0,800.0,31,casado,0,alugado,225,2,0,5,3,0.649,0,1.7,415.58,2263.93,reforma,24,140.98,0.696,53.1,1,29,1,1,16.0,443,E,0,0.0,0.0955,0,0
APP0001839,CUST001839,2025-04-28,ES,app_ios,30,F,medio,MEI,32,2501.53,40,solteiro,0,outro,81,0,0,0,3,0.562,0,3.1,485.17,500.0,educacao,24,31.14,0.206,48.0,19,54,1,1,15.4,671,C,0,0.0,0.0469,0,0
APP0000449,CUST000449,2025-04-28,RJ,app_ios,45,M,superior,CLT,47,2295.22,31,solteiro,2,alugado,275,3,2,2,2,0.845,1,12.6,750.73,9000.47,consumo,12,931.4,0.733,93.7,15,59,1,1,34.2,421,E,0,0.0,0.1062,0,0
APP0007010,CUST007010,2025-04-28,SP,app_android,45,F,medio,CLT,51,1351.86,15,solteiro,2,proprio_quitado,288,1,0,2,2,0.534,0,4.7,518.13,8834.12,consumo,12,914.19,1.06,46.1,17,117,1,1,3.9,540,D,0,0.0,0.0793,0,0
APP0006092,CUST006092,2025-04-28,PE,app_android,28,F,superior_incompleto,MEI,20,2173.64,31,casado,2,proprio_financiado,63,1,0,0,1,0.333,0,0.9,311.1,923.84,consumo,36,45.53,0.164,39.7,10,84,1,1,36.9,646,C,0,0.0,0.0392,0,0
APP0003010,CUST003010,2025-04-28,SP,parceiro,26,F,superior_incompleto,CLT,42,3100.84,13,casado,0,proprio_financiado,59,1,0,0,2,0.086,0,2.6,267.55,6758.27,capital_giro,12,699.37,0.312,74.5,30,77,0,1,11.1,732,B,0,0.0,0.0373,0,0
APP0007112,CUST007112,2025-04-28,ES,app_android,46,M,superior,CLT,19,1844.76,21,casado,0,alugado,292,4,1,0,6,0.691,1,7.8,518.99,4420.43,renegociacao,18,335.14,0.463,55.9,5,53,1,1,20.2,606,C,0,0.0,0.0756,0,0
APP0007591,CUST007591,2025-04-28,SP,app_android,35,NA,superior,desempregado,0,1317.13,5,casado,2,alugado,110,3,2,2,5,0.482,1,15.1,735.04,6712.72,renegociacao,48,290.7,0.779,40.5,9,23,1,1,7.6,395,E,0,0.0,0.1168,0,0
APP0004651,CUST004651,2025-04-28,SP,app_android,44,M,medio,servidor_publico,34,2732.97,31,solteiro,2,familia,112,0,0,1,3,0.384,0,10.8,1116.52,679.0,educacao,36,33.46,0.421,50.1,15,32,1,1,3.6,811,A,1,679.0,0.0244,0,0
APP0003063,CUST003063,2025-04-28,RS,app_ios,47,M,medio,CLT,62,1658.14,19,solteiro,5,familia,269,5,1,2,3,0.827,1,25.0,394.51,1660.94,consumo,6,311.71,0.426,66.3,14,55,1,1,4.5,543,D,0,0.0,0.0593,0,0
APP0006638,CUST006638,2025-04-28,RS,parceiro,49,M,medio,CLT,44,2883.23,49,solteiro,2,alugado,164,1,0,1,3,0.373,0,2.2,817.16,2163.06,consumo,24,134.7,0.33,68.5,8,33,1,1,11.4,668,C,0,0.0,0.0532,0,0
APP0001475,CUST001475,2025-04-28,RJ,app_android,46,M,pos_graduacao,aposentado,84,2058.82,40,solteiro,0,proprio_financiado,98,1,0,0,3,0.41,1,4.0,318.14,2556.83,consumo,24,159.22,0.232,50.5,4,23,0,1,6.0,669,C,1,2556.83,0.0335,0,0
APP0006559,CUST006559,2025-04-28,BA,app_android,52,M,superior_incompleto,autonomo,76,2262.41,20,casado,0,alugado,72,1,0,0,1,0.273,0,10.3,1107.95,2212.49,educacao,9,290.82,0.618,77.9,2,27,1,0,12.5,707,B,0,0.0,0.018,0,0
APP0004910,CUST004910,2025-04-28,PR,web,35,M,fundamental,autonomo,53,1098.35,8,casado,0,familia,178,0,0,2,6,0.805,0,1.1,849.94,9236.14,capital_giro,48,399.98,1.138,75.1,19,11,1,1,10.7,481,E,0,0.0,0.1105,0,0
APP0003115,CUST003115,2025-04-29,SP,web,53,M,medio,CLT,86,2183.7,18,casado,0,alugado,240,3,0,2,0,0.711,0,2.2,513.62,2037.95,consumo,18,154.51,0.306,77.6,26,45,1,0,13.2,615,C,1,2037.95,0.0414,0,0
APP0004262,CUST004262,2025-04-29,CE,app_android,34,M,medio,MEI,18,1933.61,25,uniao_estavel,0,proprio_quitado,154,2,1,0,1,0.781,0,40.2,127.49,6848.17,veiculo,18,519.21,0.334,64.7,15,58,0,1,15.9,537,D,0,0.0,0.0585,0,0
APP0001382,CUST001382,2025-04-29,RJ,app_android,51,NA,superior_incompleto,MEI,51,9104.46,11,solteiro,1,familia,123,0,0,1,2,0.198,0,1.7,2456.95,5686.24,consumo,24,354.1,0.309,69.6,0,73,1,1,23.4,805,A,1,5686.24,0.0192,0,0
APP0000585,CUST000585,2025-04-29,RS,app_ios,21,M,pos_graduacao,CLT,27,5723.79,35,solteiro,1,proprio_financiado,12,0,0,4,1,0.076,0,0.7,134.16,9132.39,reforma,24,568.7,0.123,64.0,8,19,1,1,8.2,792,B,1,9132.39,0.0333,0,0
APP0007154,CUST007154,2025-04-29,CE,app_android,38,M,superior,servidor_publico,59,15142.54,78,casado,2,alugado,107,2,0,1,1,0.35,0,3.8,6958.53,9447.9,veiculo,36,465.63,0.49,43.1,3,48,0,1,7.3,739,B,1,9447.9,0.0295,0,0
APP0007229,CUST007229,2025-04-29,PA,app_android,42,F,superior_incompleto,MEI,13,5259.27,7,solteiro,0,familia,78,0,0,2,4,0.254,0,13.5,521.48,5344.16,saude,6,1002.93,0.29,62.9,6,33,1,1,2.0,708,B,1,5344.16,0.0453,0,0
APP0006387,CUST006387,2025-04-29,PR,app_ios,48,F,fundamental,MEI,62,2519.03,16,solteiro,1,alugado,250,4,0,0,3,0.125,0,2.1,643.93,6987.16,renegociacao,9,918.43,0.62,63.8,9,30,1,0,3.4,733,B,0,0.0,0.0599,0,0
APP0007307,CUST007307,2025-04-29,GO,app_android,31,F,pos_graduacao,autonomo,90,3937.51,18,solteiro,4,alugado,53,0,0,1,3,0.598,0,10.3,679.86,15684.98,capital_giro,24,976.75,0.421,39.9,28,35,1,1,30.5,686,C,0,0.0,0.043,0,0
APP0004418,CUST004418,2025-04-29,SP,web,38,M,fundamental,CLT,50,1233.9,40,solteiro,0,proprio_financiado,197,2,0,1,3,0.443,0,2.0,598.38,3347.39,renegociacao,18,253.79,0.691,89.2,6,26,1,1,25.5,680,C,1,3085.04,0.0498,0,0
APP0000067,CUST000067,2025-04-29,SP,whatsapp,28,F,medio,MEI,85,1053.9,9,casado,2,proprio_quitado,101,6,2,3,0,0.727,0,2.0,220.69,1544.43,veiculo,12,159.82,0.361,67.6,20,13,1,1,22.5,457,E,0,0.0,0.0986,0,0
